nombre,precio,descuento,categoria,tienda
Yogurt Vainilla Semidescremado Chiveria,"$0,86",False,Lácteos y Derivados,Coral Hipermercados
Yogurt Vainilla Semidescremado Chiveria,"$3,09",False,Lácteos y Derivados,Coral Hipermercados
YOGURT ZYMIL NATURAL PARMALAT 900ML/3,"$1,45",False,Lácteos y Derivados,Coral Hipermercados
YOGURT ZYMIL SEMI FRESA PARMALAT 450G/2,"$1,67",False,Lácteos y Derivados,Coral Hipermercados
YOGURT ZYMIL SEMI MORA PARMALAT 960G/2,"$3,17",False,Lácteos y Derivados,Coral Hipermercados
YOGURT ZYMIL SEMI NATURAL PARMALAT 450G/1,"$1,57",False,Lácteos y Derivados,Coral Hipermercados
YOGURT ZYMIL SEMI TOMATE PARMALAT 450G/3,"$1,69",False,Lácteos y Derivados,Coral Hipermercados
Arveja Con Zanahoria Facundo 425G,"$1,56",False,Alimentos congelados y refrigerados,Coral Hipermercados
Arveja Congelada Facundo 500G,"$2,16",False,Alimentos congelados y refrigerados,Coral Hipermercados
Arveja Facundo 227G,"$1,09",False,Alimentos congelados y refrigerados,Coral Hipermercados
Bimbo Tortillinas Integrales Grande X8 3,"$2,20",False,Alimentos congelados y refrigerados,Coral Hipermercados
Bocadillo De Papa Mini Hash Brown Iceman,"$3,59",False,Alimentos congelados y refrigerados,Coral Hipermercados
Bolitas De Carne Familiares 315G 2127,"$2,15",False,Alimentos congelados y refrigerados,Coral Hipermercados
Bolitas De Carne Plumrose 140G/2,"$0,99",False,Alimentos congelados y refrigerados,Coral Hipermercados
BOLON MIXTO MUNANA-2,"$5,50",False,Alimentos congelados y refrigerados,Coral Hipermercados
BOLON QUESO MUNANA-1,"$5,35",False,Alimentos congelados y refrigerados,Coral Hipermercados
BURRITO CONGELADO NATURAL DONKEY 180G/3,"$2,82",False,Alimentos congelados y refrigerados,Coral Hipermercados
BURRITO CONGELADO PICANTE DONKEY 180G/1,"$2,82",False,Alimentos congelados y refrigerados,Coral Hipermercados
BUTTER TOFFES MARACUYA 15X500G/2,"$4,16",False,Alimentos congelados y refrigerados,Coral Hipermercados
Calamar Porcion Alimesa 1Lb,"$3,12",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Al Ajillo Real 454G,"$7,23",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Apanado Precocido Real 454G,"$6,06",False,Alimentos congelados y refrigerados,Coral Hipermercados
CAMARON COCIDO CORTADITO CHAULAFAN 200G-1,"$3,63",False,Alimentos congelados y refrigerados,Coral Hipermercados
CAMARON COCIDO CORTADITO CHAULAFAN 454G-2,"$8,03",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Grande Alimesa 1Lb,"$6,00",False,Alimentos congelados y refrigerados,Coral Hipermercados
CAMARON GRANDE  PELADO DESVENADO 900 GR/2,"$12,77",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Grande Pelado Desvenado Real 454,"$6,84",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Grande Precocido 454G 6512,"$10,15",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Jumbo Alimesa 1Lb,"$6,73",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Mediano Alimesa 1Lb,"$5,45",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Mediano Pelado Desvenado Real 45,"$6,64",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Mediano Real 227G,"$3,01",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Mix 454G 6525,"$6,47",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Mr Fish 227G,"$3,54",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Pelado Desvenado Grde 454G,"$9,63",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Pelado Y Desvenado Grde Sta Pris,"$6,72",False,Alimentos congelados y refrigerados,Coral Hipermercados
CAMARON PRECOCIDO 180G-3,"$2,52",False,Alimentos congelados y refrigerados,Coral Hipermercados
CAMARON PRECOCIDO 225G-2,"$1,95",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camaron Precocido Santa Priscila 363G,"$5,08",False,Alimentos congelados y refrigerados,Coral Hipermercados
Camarones Pelados/Desvenados Grande Ecua,"$7,69",False,Alimentos congelados y refrigerados,Coral Hipermercados
CANASTAS DE VERDE FACUNDO 500G-2,"$1,90",False,Alimentos congelados y refrigerados,Coral Hipermercados
Ceviche De Merito Puromar 454G,"$4,27",False,Alimentos congelados y refrigerados,Coral Hipermercados
CEVICHE DE PALMITO VSO 80G -2,"$0,83",False,Alimentos congelados y refrigerados,Coral Hipermercados
Cevichocho Mix La Cuencana 225G,"$1,96",False,Alimentos congelados y refrigerados,Coral Hipermercados
Cevichoho Mix La Cuencana 120G,"$1,21",False,Alimentos congelados y refrigerados,Coral Hipermercados
Chocho Cocinado La Cuencana 500G.,"$2,60",False,Alimentos congelados y refrigerados,Coral Hipermercados
Chocho Con Limon Vaso La Cuencana 65G,"$1,37",False,Alimentos congelados y refrigerados,Coral Hipermercados
Chocho La Cuencana 250G,"$1,41",False,Alimentos congelados y refrigerados,Coral Hipermercados
CHOCHO LIMON VSO 65G -1,"$0,92",False,Alimentos congelados y refrigerados,Coral Hipermercados
Chocho Mixx La Cuencana 100G,"$1,09",False,Alimentos congelados y refrigerados,Coral Hipermercados
Chochos Con Sal Casa Y Casa 500G,"$1,67",False,Alimentos congelados y refrigerados,Coral Hipermercados
Chochos Productos El Granero 350G,"$1,77",False,Alimentos congelados y refrigerados,Coral Hipermercados
Chochos Sin Sal Casa Y Casa 500G,"$1,73",False,Alimentos congelados y refrigerados,Coral Hipermercados
Choclo Cocinado La Cuencana 250G,"$1,71",False,Alimentos congelados y refrigerados,Coral Hipermercados
Choclo Cocinado La Cuencana 500G,"$3,34",False,Alimentos congelados y refrigerados,Coral Hipermercados
Conchas De Maiz Tacos 180G,"$2,12",False,Alimentos congelados y refrigerados,Coral Hipermercados
Corvina Porcion Alimesa 1Lb,"$8,13",False,Alimentos congelados y refrigerados,Coral Hipermercados
Corvinilla Alimesa 1Lb,"$3,59",False,Alimentos congelados y refrigerados,Coral Hipermercados
Croqueta De Yuca Icema 400G,"$3,46",False,Alimentos congelados y refrigerados,Coral Hipermercados
Cubitos De Tilapia Mr Fish 454G 6510,"$7,80",False,Alimentos congelados y refrigerados,Coral Hipermercados
CUBITOS TILAPIA MARINA CEVICHE CONGELADO-3,"$7,71",False,Alimentos congelados y refrigerados,Coral Hipermercados
DEDITOS APANADOS DE TILAPIA SANTA PRISCI-2,"$5,32",False,Alimentos congelados y refrigerados,Coral Hipermercados
DEDITOS DE HARINA + QUESO REYMASAS 450G-3,"$2,11",False,Alimentos congelados y refrigerados,Coral Hipermercados
Deditos De Pescado 125G/2,"$0,98",False,Alimentos congelados y refrigerados,Coral Hipermercados
Deditos De Pescado Plumrose 375G 2094,"$3,98",False,Alimentos congelados y refrigerados,Coral Hipermercados
Deditos De Pollo Plumrose 125G/3,"$1,04",False,Alimentos congelados y refrigerados,Coral Hipermercados
Deditos De Yuca Congelada Facundo 400G,"$3,38",False,Alimentos congelados y refrigerados,Coral Hipermercados
Disco De Empanada Integral Emil 800G,"$1,59",False,Alimentos congelados y refrigerados,Coral Hipermercados
DISCOS DE HARINA REYMASAS 400G-2,"$0,96",False,Alimentos congelados y refrigerados,Coral Hipermercados
Dorado Ecuatics 454Gr,"$6,67",False,Alimentos congelados y refrigerados,Coral Hipermercados
Dorado Lomo Alimesa 1Lb,"$4,64",False,Alimentos congelados y refrigerados,Coral Hipermercados
Dorado Trocitos Alimesa 1Lb,"$3,59",False,Alimentos congelados y refrigerados,Coral Hipermercados
EMPANADA DE MOROCHO CONGELADO FACUNDO 40-3,"$4,07",False,Alimentos congelados y refrigerados,Coral Hipermercados
Empanada De Verde Condumio De Pollo Sabr,"$2,58",False,Alimentos congelados y refrigerados,Coral Hipermercados
EMPANADAD DE VERDE LA CHOZA 450G-3,"$4,24",False,Alimentos congelados y refrigerados,Coral Hipermercados
Empanadas De Verde Con Queso La Sabrosa,"$2,58",False,Alimentos congelados y refrigerados,Coral Hipermercados
EMPANADAS DE VERDE CON QUESO ZE VERDE 8-1,"$3,28",False,Alimentos congelados y refrigerados,Coral Hipermercados
EMPANADAS DE YUKA LA CHOZA 450G-3,"$4,24",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete De Atun Real 454G,"$5,93",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete De Corvina Funda Mr Fish 454G 655,"$12,88",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete De Corvina Real 454G,"$11,10",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete De Dorado Real 454G,"$7,94",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete De Lenguado Aleman Fish 45G,"$4,42",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete De Tilapia Ecuatics 454Gr,"$6,09",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete De Tilapia Marina Santa Priscila,"$6,58",False,Alimentos congelados y refrigerados,Coral Hipermercados
FILETE DE TILAPIA PIEL SKIN PACK 227 G/3,"$3,23",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete De Tilapia Real 454G,"$7,41",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete Dorado Real 227G,"$4,21",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete Tilapia Fresco Al Vacio Santa Pri,"$6,64",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete Tilapia Fresco Al Vacio Santa Pri,"$3,37",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete Tilapia Funda Mr Fish 454G,"$7,98",False,Alimentos congelados y refrigerados,Coral Hipermercados
Filete Wahoo Real 1Lb,"$6,26",False,Alimentos congelados y refrigerados,Coral Hipermercados
FILETES DE SALMON MR FISH 450G/1,"$14,86",False,Alimentos congelados y refrigerados,Coral Hipermercados
FILETES DE TILAPIA MARINA APANADOS 454G/2,"$7,06",False,Alimentos congelados y refrigerados,Coral Hipermercados
HAMBURGUESA CON LENTEJA  120G-1,"$1,77",False,Alimentos congelados y refrigerados,Coral Hipermercados
HAMBURGUESA CRISPY DE SOYA CORDON GREEN-1,"$2,93",False,Alimentos congelados y refrigerados,Coral Hipermercados
Hamburguesa De Camaron Santa Priscila 36,"$4,29",False,Alimentos congelados y refrigerados,Coral Hipermercados
Hamburguesa De Pollo Apanada 130G,"$1,00",False,Alimentos congelados y refrigerados,Coral Hipermercados
Lasana Congelada Facundo 350G,"$4,06",False,Alimentos congelados y refrigerados,Coral Hipermercados
Maiz Dulce Congelado Facundo 500G,"$2,25",False,Alimentos congelados y refrigerados,Coral Hipermercados
Maiz Dulce Fiesta Congelado Facundo 500G,"$2,35",False,Alimentos congelados y refrigerados,Coral Hipermercados
Maiz Molido Para Polenta La Pradera 500G,"$1,27",False,Alimentos congelados y refrigerados,Coral Hipermercados
Maiz Selecto Mas Corona 500G,"$2,91",False,Alimentos congelados y refrigerados,Coral Hipermercados
Maiz Soleg 400G,"$2,24",False,Alimentos congelados y refrigerados,Coral Hipermercados
Maiz Suave Para Tostar La Pradera 500G,"$2,31",False,Alimentos congelados y refrigerados,Coral Hipermercados
Masa De Harina De Trigo La Chilenita 300,"$0,64",False,Alimentos congelados y refrigerados,Coral Hipermercados
Masa De Harina De Trigo La Chilenita 900,"$1,95",False,Alimentos congelados y refrigerados,Coral Hipermercados
Masa De Hojaldre Artesanal Ceci Masas 50,"$2,86",False,Alimentos congelados y refrigerados,Coral Hipermercados
MASA PARA EMPANADAS-1,"$1,67",False,Alimentos congelados y refrigerados,Coral Hipermercados
MASITA DE TRIGO MAYAS IDEAL PARA EMPANAD-1,"$1,63",False,Alimentos congelados y refrigerados,Coral Hipermercados
Milanesa De Pollo Mr Pollo 160G,"$1,00",False,Alimentos congelados y refrigerados,Coral Hipermercados
Milanesa De Pollo Plumrose 160G/1,"$1,00",False,Alimentos congelados y refrigerados,Coral Hipermercados
Mini Muchin De Yuca Congelada Facundo 40,"$3,38",False,Alimentos congelados y refrigerados,Coral Hipermercados
Mini Quipes Congelados Facundo 400G,"$4,62",False,Alimentos congelados y refrigerados,Coral Hipermercados
Mix De Mariscos Alimesa 1Lb,"$3,59",False,Alimentos congelados y refrigerados,Coral Hipermercados
Mix Ruso Precocido Y Congelado Iceman 50,"$2,52",False,Alimentos congelados y refrigerados,Coral Hipermercados
MIXTURA DE MARISCOS MR FISH 227G/3,"$3,57",False,Alimentos congelados y refrigerados,Coral Hipermercados
MORA CONGELADA LA RECETA 500G/1,"$1,44",False,Alimentos congelados y refrigerados,Coral Hipermercados
MOTE COC FD 350G -2,"$1,44",False,Alimentos congelados y refrigerados,Coral Hipermercados
Mote Cocinado La Cuencana 500G,"$1,98",False,Alimentos congelados y refrigerados,Coral Hipermercados
Mote Productos El Granero 500G,"$1,25",False,Alimentos congelados y refrigerados,Coral Hipermercados
MOTE SALADITO COC FD 350G -3,"$1,44",False,Alimentos congelados y refrigerados,Coral Hipermercados
MULTIPACK DE PROTEINAS 200G-1,"$5,31",False,Alimentos congelados y refrigerados,Coral Hipermercados
Nuggets Con Mortadela Plumrose 152G/2,"$1,20",False,Alimentos congelados y refrigerados,Coral Hipermercados
Nuggets De Pollo Con Jamon 320G,"$5,05",False,Alimentos congelados y refrigerados,Coral Hipermercados
Nuggets De Pollo Con Queso 320G,"$5,27",False,Alimentos congelados y refrigerados,Coral Hipermercados
Nuggets De Pollo Mr. Cook 152G,"$1,00",False,Alimentos congelados y refrigerados,Coral Hipermercados
Nuggets De Pollo Plumrose 152G/3,"$0,99",False,Alimentos congelados y refrigerados,Coral Hipermercados
NUGGETS DE TILAPIA 454G/1,"$3,67",False,Alimentos congelados y refrigerados,Coral Hipermercados
Nuggets Plumrose 304G/1,"$1,92",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAN DE LECHE 95GR-2,"$0,24",True,Alimentos congelados y refrigerados,Coral Hipermercados
Pan De Yuca Congelado Facundo 300G,"$2,59",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pan De Yuca Congelado Facundo 500G,"$4,15",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAN EMPANADA INTEGRAL CON QUESO 80GR-3,"$0,16",True,Alimentos congelados y refrigerados,Coral Hipermercados
PAN EMPANADA MESTIZO CON QUESO 80GR-1,"$0,19",True,Alimentos congelados y refrigerados,Coral Hipermercados
PAN INTEGRAL CON QUESO 80GR-2,"$0,16",True,Alimentos congelados y refrigerados,Coral Hipermercados
PAN PRECOCIDO BAGUETTE 300 GR (1 UN.)-2,"$0,94",True,Alimentos congelados y refrigerados,Coral Hipermercados
PAN YUCA CONGELADO FACUNDO700GR/2,"$5,67",False,Alimentos congelados y refrigerados,Coral Hipermercados
Papa Fina Hierbas Wedges Iceman 750G,"$4,81",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPA FRITA CORTE RECTO FRESCHEZZA 900 G-3,"$4,63",False,Alimentos congelados y refrigerados,Coral Hipermercados
Papa Frita Rizada Congelada 1 Kg,"$4,67",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPA LISA 10X10 ICEMAN 12X900GR-1,"$4,98",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPA LISA STANDARD 9X9 PATATA 12X900GR-2,"$4,61",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPA ONDULADA 10X10 ICEMAN 12X900GR-2,"$5,00",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPA ONDULADA 9X9 PATATA 12X900GR-3,"$4,67",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPA PREFRITA CONGELADA PATATA 500G/3,"$2,52",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPAFRITA LISA FACUNDO500GR-2,"$2,74",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPAFRITA LISA FACUNDO900GR-1,"$5,42",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPAFRITA RIZADA FACUNDO500GR-3,"$2,74",False,Alimentos congelados y refrigerados,Coral Hipermercados
PAPAFRITA RIZADA FACUNDO900GR-2,"$5,42",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pasta De Empanada Grande Emil 800G,"$1,59",False,Alimentos congelados y refrigerados,Coral Hipermercados
PATACONES CONJELADOS FACUNDO 1KG-2,"$3,05",False,Alimentos congelados y refrigerados,Coral Hipermercados
PIAZZA BARQUILLO CHOCO LECHE 24UDS/1,"$2,32",False,Alimentos congelados y refrigerados,Coral Hipermercados
PIAZZA BARQUILLO FRESA 24UDS/3,"$2,71",False,Alimentos congelados y refrigerados,Coral Hipermercados
PIAZZA BARQUILLO VAINILLA 24UDS/2,"$2,71",False,Alimentos congelados y refrigerados,Coral Hipermercados
PICADITAS PLUMROSE LINEA DIARIA 250G/1,"$1,43",False,Alimentos congelados y refrigerados,Coral Hipermercados
PICADITAS PLUMROSE LINEA DIARIA 450G/3,"$2,37",False,Alimentos congelados y refrigerados,Coral Hipermercados
Picudo Steak Alimesa 1Lb,"$7,58",False,Alimentos congelados y refrigerados,Coral Hipermercados
PIERNAS MR PAVO EN BANDEJA/1,"$5,72",True,Alimentos congelados y refrigerados,Coral Hipermercados
Piernas Y Muslos Al Granel,"$3,50",False,Alimentos congelados y refrigerados,Coral Hipermercados
PIZZA CON JAMON Y QUESO CONGELADO FACUND-1,"$3,01",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza De Jamon Leuquettini Tia Lucca X4,"$7,53",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza De Jamon Pequena Tia Lucca X2,"$4,05",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza De Pepperoni Mr. Cook 209G 29001,"$3,91",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza Entera Peperoni Y Queso Freschezza,"$6,80",True,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza Familiar Queso Jamon Pepr Nova Ali,"$6,93",False,Alimentos congelados y refrigerados,Coral Hipermercados
PIZZA JAMON Y QUESO CONGELADA FRAILE 160-2,"$2,27",False,Alimentos congelados y refrigerados,Coral Hipermercados
PIZZA JAMON Y QUESO CONGELADA FRAILE 400-3,"$4,55",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza Personal Nova Alimentos 100G,"$1,55",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza Personal Nova Alimentos 200G,"$2,29",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza Premium Peperoni Freschezza 200G,"$2,91",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza Salame Y Queso Congelada Fraile 16,"$2,27",False,Alimentos congelados y refrigerados,Coral Hipermercados
Pizza Salame Y Queso Congelada Fraile 40,"$4,55",False,Alimentos congelados y refrigerados,Coral Hipermercados
Roast Beef 200G F00999B,"$4,31",False,Alimentos congelados y refrigerados,Coral Hipermercados
ROLLO CARAMELOS MASTICABLES FRESA MENTOS/1,"$0,69",False,Alimentos congelados y refrigerados,Coral Hipermercados
ROLLO CARAMELOS MASTICABLES FRUTAS MENTO/3,"$2,06",False,Alimentos congelados y refrigerados,Coral Hipermercados
Rollo Caramelos Masticables Mentos 29.04,"$0,69",False,Alimentos congelados y refrigerados,Coral Hipermercados
ROLLO CARAMELOS MASTICABLES MENTOS 87.12/1,"$2,06",False,Alimentos congelados y refrigerados,Coral Hipermercados
ROLLO DE CANELA CONGELADO X 20 UNIDADES/3,"$0,43",True,Alimentos congelados y refrigerados,Coral Hipermercados
Rollo De Film Para Alimentos Goldery 15M,"$1,14",False,Alimentos congelados y refrigerados,Coral Hipermercados
Rollo De Film Para Alimentos Goldery 30M,"$1,91",False,Alimentos congelados y refrigerados,Coral Hipermercados
ROLLO PEBD NAT 50CMX3MTS 80GR MTR2 1RN05/3,"$2,62",False,Alimentos congelados y refrigerados,Coral Hipermercados
SABORA PARA POLLO 25G/1,"$0,24",False,Alimentos congelados y refrigerados,Coral Hipermercados
SACHICHA VIENESA MINI PACK JURIS 100G/3,"$0,56",False,Alimentos congelados y refrigerados,Coral Hipermercados
Sagu Eci 400G,"$2,05",False,Alimentos congelados y refrigerados,Coral Hipermercados
Salame De La Sierra Rebanado 500G F00504,"$3,53",False,Alimentos congelados y refrigerados,Coral Hipermercados
SALCHICHA HOT DOG CORDON GREEN 260G-2,"$3,98",False,Alimentos congelados y refrigerados,Coral Hipermercados
Salmon Alimesa 1Lb,"$12,03",False,Alimentos congelados y refrigerados,Coral Hipermercados
Salmon Ecuatics 454G,"$9,70",True,Alimentos congelados y refrigerados,Coral Hipermercados
Salmon Filete Alimesa,"$22,69",False,Alimentos congelados y refrigerados,Coral Hipermercados
SALMON PORCIONES SANTA PRISCILA 454G/3,"$11,50",False,Alimentos congelados y refrigerados,Coral Hipermercados
SALSA BECHAMIEL MCCORMICK SOBRE 45G/3,"$0,91",False,Alimentos congelados y refrigerados,Coral Hipermercados
SALTICAS DELICHOCK MINIS 30G/2,"$0,32",False,Alimentos congelados y refrigerados,Coral Hipermercados
SARDINA OVAL ACEITE DE GIRASOL REAL 225G/1,"$1,30",False,Alimentos congelados y refrigerados,Coral Hipermercados
SARDINA OVAL EN SALSA DE TOMATE 425G FRA/3,"$1,32",False,Alimentos congelados y refrigerados,Coral Hipermercados
SKITTLES ORIGINAL SINGLES 36CT 10/CA/1,"$1,59",False,Alimentos congelados y refrigerados,Coral Hipermercados
SOPA DE POLLO CON FIDEO MISS CATY 60G/2,"$0,91",False,Alimentos congelados y refrigerados,Coral Hipermercados
SOPA DE POLLO CON FIDEOS MAGGI 57G/1,"$0,93",False,Alimentos congelados y refrigerados,Coral Hipermercados
SOPA DE VERDURAS CALNORT 51G/3,"$0,86",False,Alimentos congelados y refrigerados,Coral Hipermercados
SORBETES BIO EMPACK X100UDS/2,"$2,06",False,Alimentos congelados y refrigerados,Coral Hipermercados
SORBETES BIODEGRADABLES EMPACK X100UDS/1,"$0,90",False,Alimentos congelados y refrigerados,Coral Hipermercados
SORBETES FLEXIBLES EMPACK X100UDS/3,"$0,74",False,Alimentos congelados y refrigerados,Coral Hipermercados
SORBETES RECTO EMPACK X100UDS/2,"$0,28",False,Alimentos congelados y refrigerados,Coral Hipermercados
Soy Tu Vaso 7 Onz Trs,"$0,26",False,Alimentos congelados y refrigerados,Coral Hipermercados
TIGRILLO DE QUESO MUNANA-2,"$5,35",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tilapia Clasificacion Mix 450G 6516,"$7,07",False,Alimentos congelados y refrigerados,Coral Hipermercados
TILAPIA EN SALSA MEDITERRANEA  400G-3,"$7,25",False,Alimentos congelados y refrigerados,Coral Hipermercados
TILAPIA ENTERA SIN VISCERAS 454 G/1,"$2,83",False,Alimentos congelados y refrigerados,Coral Hipermercados
TILAPIA FILETE FAMILY 2LB/2,"$12,92",False,Alimentos congelados y refrigerados,Coral Hipermercados
TILAPIA MARINA 227G-2,"$3,40",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortilla De Carne Congelado Facundo 320G,"$3,01",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortilla De Queso Congelado Facundo 320G,"$3,01",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortilla De Trigo Mama Fany 400G,"$2,58",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortilla Integral Mama Fanny 12Uds 400G,"$2,58",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortilla Maiz Delmex`S 250G,"$1,74",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortilla Maiz Sabor A La Mexicana 275G,"$2,01",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortilla Mama Fanny Wrap 8Uds 645G,"$3,22",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortillas Burrito Delmex`S 12X540G,"$2,25",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortillas De Hariana Wrap Delmex`S 660G,"$3,10",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortillas De Trigo Mayas 600G,"$2,48",False,Alimentos congelados y refrigerados,Coral Hipermercados
TORTILLAS DELMEX BURRITO INTEGRAL540GR-1,"$2,66",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortillas Integrales De Trigo Mayas 600G,"$2,48",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortillas Mama Fanny Sin Refrigeracion 2,"$2,07",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortillina Clasicas Bimbo 250G,"$2,11",False,Alimentos congelados y refrigerados,Coral Hipermercados
Tortillinas Integran Bibmo 250G,"$2,18",False,Alimentos congelados y refrigerados,Coral Hipermercados
Trigo Para Quippe La Pradera 500G,"$1,58",False,Alimentos congelados y refrigerados,Coral Hipermercados
Vegetales Mixtos Congelados Facundo 500G,"$2,27",False,Alimentos congelados y refrigerados,Coral Hipermercados
"""ARROCILLO FRAILE 2,27KG""/2","$2,56",False,Alimentos secos y despensa,Coral Hipermercados
ALMIDON DE YUCA 454G-3,"$1,28",False,Alimentos secos y despensa,Coral Hipermercados
Almidon De Yuca La Cuencana 400G,"$1,89",False,Alimentos secos y despensa,Coral Hipermercados
Almidon De Yuca La Pradera 500G,"$1,61",False,Alimentos secos y despensa,Coral Hipermercados
ALMIDON DE YUCA PRODICEREAL 500GR-2,"$1,21",False,Alimentos secos y despensa,Coral Hipermercados
ALMIDON DE YUCA VERDE PALMA 400G/3,"$1,41",False,Alimentos secos y despensa,Coral Hipermercados
ARROCILLO CORAL 450G/3,"$0,66",False,Alimentos secos y despensa,Coral Hipermercados
ARROCILLO FRAILE 450G-1,"$0,66",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Banquete 25Lb,"$14,74",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Banquete 2Kg,"$2,77",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Banquete 5Kg,"$6,92",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Banquete Quintal,"$58,97",False,Alimentos secos y despensa,Coral Hipermercados
ARROZ BLANCO REAL 10K-1,"$13,98",True,Alimentos secos y despensa,Coral Hipermercados
ARROZ BUSCADITO 2LB/1,"$1,18",False,Alimentos secos y despensa,Coral Hipermercados
ARROZ BUSCADITO 4LB/2,"$2,46",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Buscadito Quintal,"$55,13",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Caserita 100Lb,"$56,41",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Caserita 10Lb,"$6,03",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Caserita 4Lb,"$2,41",False,Alimentos secos y despensa,Coral Hipermercados
ARROZ CASERITO 100LB/2,"$56,41",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Coral 10Lb,"$5,51",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Coral 25Lb,"$13,14",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Coral 2Lb,"$1,10",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Coral 4Lb,"$2,67",False,Alimentos secos y despensa,Coral Hipermercados
Arroz Coral Quintal,"$52,56",False,Alimentos secos y despensa,Coral Hipermercados
ARROZ DE CEBADA FRAILE 450G/2,"$1,11",False,Alimentos secos y despensa,Coral Hipermercados
Arroz De Cebada Funda Condimensa 500G,"$1,00",False,Alimentos secos y despensa,Coral Hipermercados
Arroz De Cebada Funda Del Verano 400G,"$1,46",False,Alimentos secos y despensa,Coral Hipermercados
Arroz De Cebada Gramolino 500G,"$0,81",False,Alimentos secos y despensa,Coral Hipermercados
Arroz De Cebada La Cuencana 400G,"$1,42",False,Alimentos secos y despensa,Coral Hipermercados
